FUELLOCATION_ID,StationName,Address,City,State,PostCode,Region,MSA,County,Latitude,Longitude,StoreBrand,SupplyBrand,GasBrand,CorpBrand,Phone,OPISTruckstop_ID,PrimaryRack_ID,PrimaryRack_Name,SecondaryRack_ID,SecondayRack_NAME,distance_to_primary_rack_miles,distance_to_secondary_rack_miles
480923,QUIKTRIP #430,6721 W THUNDERBIRD RD,Peoria,AZ,85381,Southwest,"Phoenix, AZ",Maricopa,33.6100736719,-112.2031184251,QuikTrip,Unbranded,QuikTrip,QuikTrip,(623)979-0353,,930,"Phoenix, AZ",980.0,"Tucson, AZ",13.420479844536938,119.44805469926982
266488,WESTERN STATES PETRO,6730 W CACTUS RD,Peoria,AZ,85381,Southwest,"Phoenix, AZ",Maricopa,33.5965905577,-112.2030980161,Shell,Shell,Shell,Shell,(623)979-2094,,930,"Phoenix, AZ",980.0,"Tucson, AZ",12.655156249697207,118.7041896335068
163299,CIRCLE K #9176,6735 W PEORIA AVE,Peoria,AZ,85345,Southwest,"Phoenix, AZ",Maricopa,33.581359,-112.203258,Circle K,Unbranded,Circle K,Couche-Tard,(623)487-3478,,930,"Phoenix, AZ",980.0,"Tucson, AZ",11.82598631156097,117.87349243532537
654243,QUIKTRIP #436,6739 W HAPPY VALLEY,Peoria,AZ,85383,Southwest,"Phoenix, AZ",Maricopa,33.7118678814,-112.2038384886,QuikTrip,Unbranded,QuikTrip,QuikTrip,(623)825-6300,,930,"Phoenix, AZ",980.0,"Tucson, AZ",19.679600541640088,125.16386581371879
687989,Quiktrip #1425,7455 W Peoria Ave,Peoria,AZ,85345,Southwest,"Phoenix, AZ",Maricopa,33.5807792703,-112.2194183575,QuikTrip,Unbranded,QuikTrip,QuikTrip,,,930,"Phoenix, AZ",980.0,"Tucson, AZ",12.403708151658934,118.41106335069777
402928,CIRCLE K #1785,7460 W CACTUS RD,Peoria,AZ,85381,Southwest,"Phoenix, AZ",Maricopa,33.596289,-112.219937,Circle K,Unbranded,Circle K,Couche-Tard,(623)878-0614,,930,"Phoenix, AZ",980.0,"Tucson, AZ",13.232342927555202,119.27655310862701
608291,ARCO,7501 W PEORIA AVE,Peoria,AZ,85345,Southwest,"Phoenix, AZ",Maricopa,33.5810794981,-112.220774194,ARCO,Tesoro (UNB),ARCO,Marathon,(623)979-2880,,930,"Phoenix, AZ",980.0,"Tucson, AZ",12.47182813435523,118.47540228746197
608227,FRYS FUEL #7045 (DISCOUNT AVAILABLE),7509 W CACTUS RD,Peoria,AZ,85381,Southwest,"Phoenix, AZ",Maricopa,33.5955338663,-112.2207895208,Frys,Unbranded,Frys,Kroger,(623)486-2925,,930,"Phoenix, AZ",980.0,"Tucson, AZ",13.22346229611954,119.26518754312384
421019,CIRCLE K #1646,7510 W PEORIA AVE,Peoria,AZ,85345,Southwest,"Phoenix, AZ",Maricopa,33.581725,-112.220774,Circle K,Unbranded,Circle K,Couche-Tard,(623)979-7006,,930,"Phoenix, AZ",980.0,"Tucson, AZ",12.504622425884802,118.51057411135626
596816,QUIKTRIP #439,7522 W DEER VALLEY RD,Peoria,AZ,85382,Southwest,"Phoenix, AZ",Maricopa,33.6821341198,-112.2209765915,QuikTrip,Unbranded,QuikTrip,QuikTrip,(623)362-8033,,930,"Phoenix, AZ",980.0,"Tucson, AZ",18.233161840880914,124.06332404534969
556721,CHEVRON,7934 W THUNDERBIRD RD,Peoria,AZ,85381,Southwest,"Phoenix, AZ",Maricopa,33.610674819,-112.2291240215,Chevron,Chevron,Chevron,Chevron,(623)776-8811,,930,"Phoenix, AZ",980.0,"Tucson, AZ",14.337469028468309,120.38680213345533
447661,CIRCLE K #41631,8270 W CACTUS RD,Peoria,AZ,85381,Southwest,"Phoenix, AZ",Maricopa,33.5960229331,-112.237404464,Circle K,Unbranded,Circle K,Couche-Tard,(623)487-1886,,930,"Phoenix, AZ",980.0,"Tucson, AZ",13.879835761884184,119.87835380219913
630371,ARCO,8271 W THUNDERBIRD RD,Peoria,AZ,85381,Southwest,"Phoenix, AZ",Maricopa,33.6096012856,-112.2369450586,ARCO,Tesoro (UNB),ARCO,Marathon,(623)878-2441,,930,"Phoenix, AZ",980.0,"Tucson, AZ",14.565692972712084,120.6028184652581
637302,CIRCLE K #3392,8277 W OLIVE AVE,Peoria,AZ,85345,Southwest,"Phoenix, AZ",Maricopa,33.566051,-112.23708,Circle K,Unbranded,Circle K,Couche-Tard,(623)979-9080,,930,"Phoenix, AZ",980.0,"Tucson, AZ",12.424498777052253,118.24177795739587
666149,QUIKTRIP #472,8293 W LAKE PLEASANT PKWY,Peoria,AZ,85382,Southwest,"Phoenix, AZ",Maricopa,33.6711889373,-112.2402771445,QuikTrip,Unbranded,QuikTrip,QuikTrip,,,930,"Phoenix, AZ",980.0,"Tucson, AZ",18.128579079419204,124.11032406865411
282170,CIRCLE K #5573,8319 W BELL RD,Peoria,AZ,85382,Southwest,"Phoenix, AZ",Maricopa,33.637686,-112.234052,Circle K,Unbranded,Circle K,Couche-Tard,(623)878-1850,,930,"Phoenix, AZ",980.0,"Tucson, AZ",16.000882264037447,122.04307295396607
448402,VALERO,8322 W OLIVE AVE,Peoria,AZ,85345,Southwest,"Phoenix, AZ",Maricopa,33.5668480537,-112.2382907529,Valero,Valero,Valero,Valero,(623)334-9006,,930,"Phoenix, AZ",980.0,"Tucson, AZ",12.513254382008936,118.32831824227493
480919,CIRCLE K #5914,8325 W DEER VALLEY RD,Peoria,AZ,85382,Southwest,"Phoenix, AZ",Maricopa,33.681248,-112.238459,Circle K,Unbranded,Circle K,Couche-Tard,(623)362-3963,,930,"Phoenix, AZ",980.0,"Tucson, AZ",18.668798423565082,124.60705371112537
7684,CIRCLE K #5544,8326 W UNION HILLS DR,Peoria,AZ,85382,Southwest,"Phoenix, AZ",Maricopa,33.653139,-112.23829,Circle K,Unbranded,Circle K,Couche-Tard,(623)362-2316,,930,"Phoenix, AZ",980.0,"Tucson, AZ",17.018882214370816,123.04254809010237
559013,CIRCLE K #3367,8327 W THUNDERBIRD RD,Peoria,AZ,85381,Southwest,"Phoenix, AZ",Maricopa,33.609508,-112.238411,Circle K,Shell,Shell,Couche-Tard,(623)776-1587,,930,"Phoenix, AZ",980.0,"Tucson, AZ",14.615338010052191,120.6493564216999
243080,DANNYS FAMILY CAR WASH,8369 W BELL RD,Peoria,AZ,85382,Southwest,"Phoenix, AZ",Maricopa,33.6377474426,-112.2417113624,Shell,Shell,Shell,Shell,(623)875-0200,,930,"Phoenix, AZ",980.0,"Tucson, AZ",16.26240039923998,122.31277332905755
631353,FRYS FUEL #7074 (DISCOUNT AVAILABLE),8375 W DEER VALLEY RD,Peoria,AZ,85382,Southwest,"Phoenix, AZ",Maricopa,33.6803208186,-112.2383591863,Frys,Unbranded,Frys,Kroger,(623)561-5504,,930,"Phoenix, AZ",980.0,"Tucson, AZ",18.610716170808868,124.5520646541738
625235,CIRCLE K #9155,8720 W BELL RD,Peoria,AZ,85382,Southwest,"Phoenix, AZ",Maricopa,33.638486,-112.246832,Circle K,Unbranded,Circle K,Couche-Tard,(623)972-3304,,930,"Phoenix, AZ",980.0,"Tucson, AZ",16.479879616497673,122.53194645197709
558706,QUIKTRIP #490,8877 W THUNDERBIRD RD,Peoria,AZ,85381,Southwest,"Phoenix, AZ",Maricopa,33.6102530878,-112.2495909424,QuikTrip,Unbranded,QuikTrip,QuikTrip,(623)486-3159,,930,"Phoenix, AZ",980.0,"Tucson, AZ",15.0787158498138,121.08497059816153
480921,QUIKTRIP #416,9020 N 91ST AVE,Peoria,AZ,85345,Southwest,"Phoenix, AZ",Maricopa,33.5670701419,-112.255547921,QuikTrip,Unbranded,QuikTrip,QuikTrip,(623)878-3937,,930,"Phoenix, AZ",980.0,"Tucson, AZ",13.290734246635733,118.96310009559645
421018,CIRCLE K #1065,9049 W PEORIA AVE,Peoria,AZ,85345,Southwest,"Phoenix, AZ",Maricopa,33.580619,-112.254783,Circle K,Unbranded,Circle K,Couche-Tard,(623)979-3621,,930,"Phoenix, AZ",980.0,"Tucson, AZ",13.854108158971142,119.66449376307993
202792,FOUR SONS FOOD STORE #802,9070 W BELL RD,Peoria,AZ,85382,Southwest,"Phoenix, AZ",Maricopa,33.6385985245,-112.2521967819,Four Sons Food Store,Chevron,Chevron,Bro Retail Group Inc,(623)875-6721,,930,"Phoenix, AZ",980.0,"Tucson, AZ",16.674427112545462,122.72567970392055
202669,CHEVRON,9080 W OLIVE AVE,Peoria,AZ,85345,Southwest,"Phoenix, AZ",Maricopa,33.5666980667,-112.254707864,Chevron,Chevron,Chevron,Chevron,(623)334-8715,,930,"Phoenix, AZ",980.0,"Tucson, AZ",13.236803631340212,118.91268154121998
612214,SHELL,9102 W PEORIA AVE,Peoria,AZ,85345,Southwest,"Phoenix, AZ",Maricopa,33.5811453035,-112.2553869596,Shell,Shell,Shell,Shell,(623)878-6576,,930,"Phoenix, AZ",980.0,"Tucson, AZ",13.904222979901805,119.71461385858157
652704,FRYS FUEL #7114 (DISCOUNT AVAILABLE),9247 W UNION HILLS D,Peoria,AZ,85382,Southwest,"Phoenix, AZ",Maricopa,33.6523020117,-112.2567825327,Frys,Unbranded,Frys,Kroger,(623)972-7902,,930,"Phoenix, AZ",980.0,"Tucson, AZ",17.58675606383159,123.63811273146639
480922,CIRCLE K #6468,9476 W OLIVE AVE,Peoria,AZ,85345,Southwest,"Phoenix, AZ",Maricopa,33.566531,-112.263344,Circle K,Unbranded,Circle K,Couche-Tard,(623)486-0462,,930,"Phoenix, AZ",980.0,"Tucson, AZ",13.62471589517487,119.21726655219302
680994,QUIKTRIP #484,9541 W OLIVE AVE,Peoria,AZ,85345,Southwest,"Phoenix, AZ",Maricopa,33.5656144791,-112.2647256278,QuikTrip,Unbranded,QuikTrip,QuikTrip,,,930,"Phoenix, AZ",980.0,"Tucson, AZ",13.650911867386878,119.21849323914127
604773,NOLINES COUNTRY STORE,HIGHWAY 70 & HIGHWAY 566,Peridot,AZ,85542,Southwest,,Gila,33.2927810875,-110.4380082711,Unbranded,Unbranded,Unbranded,Unbranded,(928)475-5393,,930,"Phoenix, AZ",980.0,"Tucson, AZ",95.01507850066665,80.25384457408217
651543,APACHE BURGER TRAVEL CENTER,HWY 70 AT MILEPOST 2,Peridot,AZ,85542,Southwest,,Gila,33.3022168211,-110.4701452621,Marathon,Marathon,Marathon,Marathon,(928)475-5820,,930,"Phoenix, AZ",980.0,"Tucson, AZ",93.09483051855877,80.1526962499293
196915,CHEVRON,1 MAIN ST,Petrified Forest Natl Pk,AZ,86028,Southwest,,Apache,35.0660919414,-109.7819785954,Chevron,Chevron,Chevron,Chevron,,,617,"Ciniza, NM",580.0,"Albuquerque, NM",179.61839488257846,177.08590776562448
656478,ARIZONA PETRIFIED FOREST,PETRIFIELD FOREST NATIONAL PARK,Petrified Forest Natl Pk,AZ,86028,Southwest,,Apache,35.0660874028,-109.7819689212,Unbranded,Unbranded,Unbranded,Unbranded,(928)524-3736,,617,"Ciniza, NM",580.0,"Albuquerque, NM",179.61785521295522,177.0853679426064
403000,CIRCLE K #1843,10 E BUCKEYE RD,Phoenix,AZ,85004,Southwest,"Phoenix, AZ",Maricopa,33.437048,-112.073393,Circle K,Unbranded,Circle K,Couche-Tard,(602)253-2937,,930,"Phoenix, AZ",980.0,"Tucson, AZ",0.7851761713286828,105.40790552254552
210072,CIRCLE K #0014,1001 N 16TH ST,Phoenix,AZ,85006,Southwest,"Phoenix, AZ",Maricopa,33.459029,-112.0471,Circle K,Unbranded,Circle K,Couche-Tard,(602)253-0706,,930,"Phoenix, AZ",980.0,"Tucson, AZ",1.7159130250032275,105.71020631269151
665858,FLYERS,1001 N 53RD AVE,Phoenix,AZ,85043,Southwest,"Phoenix, AZ",Maricopa,33.4590059797,-112.1725743082,Flyers,Unbranded,Flyers,Flyers Energy LLC,(602)286-1653,,930,"Phoenix, AZ",980.0,"Tucson, AZ",5.729896087018908,110.15601419462709
648666,PAC PRIDE,1001 N 57TH AVE,Phoenix,AZ,85043,Southwest,"Phoenix, AZ",Maricopa,33.4590848486,-112.18184039,Pac Pride,Unbranded,Pac Pride,Pac Pride,,70676.0,930,"Phoenix, AZ",980.0,"Tucson, AZ",6.260711504301413,110.50056031411866
420827,CIRCLE K #1344,1002 N 32ND ST,Phoenix,AZ,85008,Southwest,"Phoenix, AZ",Maricopa,33.458876,-112.013335,Circle K,Unbranded,Circle K,Couche-Tard,(602)275-4393,,930,"Phoenix, AZ",980.0,"Tucson, AZ",3.571483305615117,104.55926301966858
403101,CIRCLE K #7964,1002 N 35TH AVE,Phoenix,AZ,85009,Southwest,"Phoenix, AZ",Maricopa,33.458885,-112.134774,Circle K,Unbranded,Circle K,Couche-Tard,(602)272-8373,,930,"Phoenix, AZ",980.0,"Tucson, AZ",3.5777626965136737,108.77755931017816
605548,IN THE ZONE III,1003 N 32ND ST,Phoenix,AZ,85008,Southwest,"Phoenix, AZ",Maricopa,33.4590848585,-112.0124961924,Valero,Valero,Valero,Valero,(602)685-0226,,930,"Phoenix, AZ",980.0,"Tucson, AZ",3.6217605917400144,104.54294367139626
121894,TIMACO,102 S 24TH ST,Phoenix,AZ,85034,Southwest,"Phoenix, AZ",Maricopa,33.4469707076,-112.0305024181,Unbranded,Unbranded,Unbranded,Unbranded,(602)267-8714,,930,"Phoenix, AZ",980.0,"Tucson, AZ",2.509766272147633,104.47226342775464
655235,PAC PRIDE,1024 N 27TH AVE,Phoenix,AZ,85009,Southwest,"Phoenix, AZ",Maricopa,33.4595232216,-112.11759525,Pac Pride,Unbranded,Pac Pride,Pac Pride,,,930,"Phoenix, AZ",980.0,"Tucson, AZ",2.628166772644745,108.19768356384863
521400,DISCOUNT ZONE #1,1042 N 51ST AVE,Phoenix,AZ,85043,Southwest,"Phoenix, AZ",Maricopa,33.4602650548,-112.1695737226,76,PSX,76,PSX,(602)278-0714,,930,"Phoenix, AZ",980.0,"Tucson, AZ",5.570474654363002,110.11337780334092
265503,FOUR SONS FOOD STORE #801,10444 N 32ND ST,Phoenix,AZ,85028,Southwest,"Phoenix, AZ",Maricopa,33.5821347366,-112.0135120681,Four Sons Food Store,Chevron,Chevron,Bro Retail Group Inc,(602)971-9210,,930,"Phoenix, AZ",980.0,"Tucson, AZ",9.875946479331287,111.60816927503693
505302,Phillips 66,1045 N 24TH ST,Phoenix,AZ,85008,Southwest,"Phoenix, AZ",Maricopa,33.4599449569,-112.0298971096,Phillips 66,PSX,Phillips 66,PSX,(602)629-0865,,930,"Phoenix, AZ",980.0,"Tucson, AZ",2.6647389951916325,105.17643884058187
554743,CIRCLE K #9154,10712 W INDIAN SCHOOL RD,Phoenix,AZ,85037,Southwest,"Phoenix, AZ",Maricopa,33.494035,-112.290791,Circle K,Unbranded,Circle K,Couche-Tard,(623)877-2090,,930,"Phoenix, AZ",980.0,"Tucson, AZ",12.887262957723728,116.41718697644673
534028,76,1101 N 7TH ST,Phoenix,AZ,85006,Southwest,"Phoenix, AZ",Maricopa,33.4602085873,-112.0648804176,76,PSX,76,PSX,(602)258-3393,,930,"Phoenix, AZ",980.0,"Tucson, AZ",0.9706552859499036,106.38659633586057
653636,CIRCLE K #1628,1111 N 67TH AVE,Phoenix,AZ,85043,Southwest,"Phoenix, AZ",Maricopa,33.459766,-112.203205,Circle K,Unbranded,Circle K,Couche-Tard,(623)907-4507,,930,"Phoenix, AZ",980.0,"Tucson, AZ",7.489961707800184,111.32717376300461
628558,CIRCLE K #3399,1122 E INDIAN SCHOOL RD,Phoenix,AZ,85014,Southwest,"Phoenix, AZ",Maricopa,33.494974,-112.057767,Circle K,Unbranded,Circle K,Couche-Tard,(602)287-9809,,930,"Phoenix, AZ",980.0,"Tucson, AZ",3.3514061656884127,108.07898350354651
687794,QUIKTRIP #1412,1133 E NORTHERN AVE,Phoenix,AZ,85020,Southwest,"Phoenix, AZ",Maricopa,33.5526762452,-112.0570241134,QuikTrip,Unbranded,QuikTrip,QuikTrip,(800)247-3452,,930,"Phoenix, AZ",980.0,"Tucson, AZ",7.271326261867037,111.3104478786949
495067,CIRCLE K #6662,1146 N 35TH AVE,Phoenix,AZ,85009,Southwest,"Phoenix, AZ",Maricopa,33.461077,-112.134816,Circle K,Shell,Shell,Couche-Tard,(602)233-0725,,930,"Phoenix, AZ",980.0,"Tucson, AZ",3.6137865561310565,108.89753153686281
601155,QUIKTRIP #444,1155 N 51ST AVE,Phoenix,AZ,85043,Southwest,"Phoenix, AZ",Maricopa,33.4609396983,-112.1685560631,QuikTrip,Unbranded,QuikTrip,QuikTrip,(623)269-1714,67417.0,930,"Phoenix, AZ",980.0,"Tucson, AZ",5.519556980750928,110.11222655007256
570585,MAX STORES,1201 E MISSOURI AVE,Phoenix,AZ,85014,Southwest,"Phoenix, AZ",Maricopa,33.5163770285,-112.0559524807,Shell,Shell,Shell,Shell,(602)266-1711,,930,"Phoenix, AZ",980.0,"Tucson, AZ",4.8108287693646625,109.22044314384611
613385,ARCO,1201 E NORTHERN AVE,Phoenix,AZ,85020,Southwest,"Phoenix, AZ",Maricopa,33.5528280788,-112.0562588365,ARCO,Tesoro (UNB),ARCO,Marathon,(602)943-4630,,930,"Phoenix, AZ",980.0,"Tucson, AZ",7.287776357798069,111.29403801434957
534056,PARADISE VILLAGE CAR CARE CENTER,12020 N TATUM BLVD,Phoenix,AZ,85028,Southwest,"Phoenix, AZ",Maricopa,33.5960885945,-111.9816327485,Shell,Shell,Shell,Shell,(602)494-9924,,930,"Phoenix, AZ",980.0,"Tucson, AZ",11.50874579112144,111.43809241011296
87340,7-ELEVEN #20433,12033 N 28TH DR,Phoenix,AZ,85029,Southwest,"Phoenix, AZ",Maricopa,33.596155,-112.119755,7-Eleven,Unbranded,7-Eleven,7-Eleven,(602)993-1587,,930,"Phoenix, AZ",980.0,"Tucson, AZ",10.544244043655015,115.84225294429879
481257,CIRCLE K #5194,12042 N 32ND ST,Phoenix,AZ,85028,Southwest,"Phoenix, AZ",Maricopa,33.596592,-112.013595,Circle K,Unbranded,Circle K,Couche-Tard,(602)569-2986,,930,"Phoenix, AZ",980.0,"Tucson, AZ",10.81477016593553,112.45019343019183
608258,ARCO,1207 N 75TH AVE,Phoenix,AZ,85043,Southwest,"Phoenix, AZ",Maricopa,33.4611239259,-112.2202404775,ARCO,Tesoro (UNB),ARCO,Marathon,(623)936-1638,,930,"Phoenix, AZ",980.0,"Tucson, AZ",8.476422016388142,112.03454784332936
434855,CIRCLE K #3746,12201 N CAVE CREEK RD,Phoenix,AZ,85022,Southwest,"Phoenix, AZ",Maricopa,33.597104,-112.037345,Circle K,Unbranded,Circle K,Couche-Tard,(602)482-6940,,930,"Phoenix, AZ",980.0,"Tucson, AZ",10.489794655781136,113.22401968604399
608254,ARCO,12222 N 32ND ST,Phoenix,AZ,85032,Southwest,"Phoenix, AZ",Maricopa,33.5977515272,-112.0135223036,ARCO,Tesoro (UNB),ARCO,Marathon,(602)992-5211,,930,"Phoenix, AZ",980.0,"Tucson, AZ",10.891992108166301,112.51537314360344
645900,FRYS FUEL #7012 (DISCOUNT AVAILABLE),1245 W UNION HILLS DR,Phoenix,AZ,85027,Southwest,"Phoenix, AZ",Maricopa,33.6541837697,-112.0888625689,Frys,Unbranded,Frys,Kroger,(602)993-5960,,930,"Phoenix, AZ",980.0,"Tucson, AZ",14.24489591127604,118.14822352582753
323829,CIRCLE K #5298,1250 E CHANDLER BLVD,Phoenix,AZ,85048,Southwest,"Phoenix, AZ",Maricopa,33.306556,-112.055875,Circle K,Shell,Shell,Couche-Tard,(480)460-3055,,930,"Phoenix, AZ",980.0,"Tucson, AZ",9.856717735361704,97.75471508804708
417466,MOBIL,12621 N PARADISE VILLAGE PKWY W,Phoenix,AZ,85032,Southwest,"Phoenix, AZ",Maricopa,33.6011888167,-111.9880188019,Mobil,ExxonMobil,Mobil,ExxonMobil,(602)493-9000,,930,"Phoenix, AZ",980.0,"Tucson, AZ",11.661360344625432,111.9315484097248
663502,FRYS FUEL #7698 (DISCOUNT AVAILABLE),1311 E BELL RD,Phoenix,AZ,85022,Southwest,"Phoenix, AZ",Maricopa,33.6398690238,-112.0540515202,Frys,Unbranded,Frys,Kroger,(602)594-5030,,930,"Phoenix, AZ",980.0,"Tucson, AZ",13.279833091560185,116.22473295830085
420273,CIRCLE K #2889,1342 W THOMAS RD,Phoenix,AZ,85013,Southwest,"Phoenix, AZ",Maricopa,33.480629,-112.090987,Circle K,Unbranded,Circle K,Couche-Tard,(602)248-9216,,930,"Phoenix, AZ",980.0,"Tucson, AZ",2.4327122587372885,108.41846897820136
157793,CIRCLE K #9159,13801 N TATUM BLVD,Phoenix,AZ,85032,Southwest,"Phoenix, AZ",Maricopa,33.611897,-111.97747,Circle K,Unbranded,Circle K,Couche-Tard,(602)996-4023,,930,"Phoenix, AZ",980.0,"Tucson, AZ",12.591352603737356,112.24176303413343
403024,CIRCLE K #8600,13802 N 40TH ST,Phoenix,AZ,85032,Southwest,"Phoenix, AZ",Maricopa,33.612168,-111.996282,Circle K,Shell,Shell,Couche-Tard,(602)493-1869,,930,"Phoenix, AZ",980.0,"Tucson, AZ",12.16923640076401,112.82690070927153
210073,CIRCLE K #0599,1440 W BELL RD,Phoenix,AZ,85023,Southwest,"Phoenix, AZ",Maricopa,33.640413,-112.091248,Circle K,Unbranded,Circle K,Couche-Tard,(602)942-8910,,930,"Phoenix, AZ",980.0,"Tucson, AZ",13.304765782878604,117.43174419189833
481273,FOUR SONS FOOD STORE #509,1446 E CHANDLER BLVD,Phoenix,AZ,85048,Southwest,"Phoenix, AZ",Maricopa,33.3055556662,-112.0527479822,Four Sons Food Store,Chevron,Chevron,Bro Retail Group Inc,(480)283-0126,,930,"Phoenix, AZ",980.0,"Tucson, AZ",9.94608214377589,97.58527696678067
402989,CIRCLE K #1603,1501 W MCDOWELL RD,Phoenix,AZ,85007,Southwest,"Phoenix, AZ",Maricopa,33.46564,-112.091701,Circle K,Unbranded,Circle K,Couche-Tard,(602)253-3896,,930,"Phoenix, AZ",980.0,"Tucson, AZ",1.568544974149543,107.61815774742297
221026,CIRCLE K #8652,1502 W INDIAN SCHOOL RD,Phoenix,AZ,85015,Southwest,"Phoenix, AZ",Maricopa,33.495222,-112.091606,Circle K,Unbranded,Circle K,Couche-Tard,(602)230-0177,,930,"Phoenix, AZ",980.0,"Tucson, AZ",3.390701882073342,109.24670174575454
646793,SHELL SERVICE STATION,1515 E BUCKEYE RD,Phoenix,AZ,85034,Southwest,"Phoenix, AZ",Maricopa,33.4363945805,-112.0492338088,Shell,Shell,Shell,Shell,(602)252-1999,,930,"Phoenix, AZ",980.0,"Tucson, AZ",1.6514320521552754,104.52894856632142
202668,CHEVRON,1515 N 75TH AVE,Phoenix,AZ,85043,Southwest,"Phoenix, AZ",Maricopa,33.4652943567,-112.2199985717,Chevron,Chevron,Chevron,Chevron,(623)873-0517,,930,"Phoenix, AZ",980.0,"Tucson, AZ",8.497124210854395,112.24466940856335
610102,SAMS CLUB #6608,1525 W BELL RD,Phoenix,AZ,85023,Southwest,"Phoenix, AZ",Maricopa,33.6398086968,-112.0932670531,Sams Club,Unbranded,Sams Club,Sams Club,(602)439-9852,,930,"Phoenix, AZ",980.0,"Tucson, AZ",13.27234189492386,117.46165547931403
442972,CIRCLE K #9184,15262 N TATUM BLVD,Phoenix,AZ,85032,Southwest,"Phoenix, AZ",Maricopa,33.625652,-111.978287,Circle K,Unbranded,Circle K,Couche-Tard,(602)482-2204,,930,"Phoenix, AZ",980.0,"Tucson, AZ",13.431091337781872,113.0777400377292
597031,CIRCLE K #5023,1533 E MCDOWELL RD,Phoenix,AZ,85006,Southwest,"Phoenix, AZ",Maricopa,33.465462,-112.048036,Circle K,Shell,Shell,Couche-Tard,(602)716-0424,,930,"Phoenix, AZ",980.0,"Tucson, AZ",1.9053205714803572,106.1003321634853
609689,SAFEWAY #1591,1533 E SOUTHERN AVE,Phoenix,AZ,85040,Southwest,"Phoenix, AZ",Maricopa,33.3922792711,-112.0479891535,Safeway,Unbranded,Safeway,Albertsons,(602)268-0634,,930,"Phoenix, AZ",980.0,"Tucson, AZ",4.15784972814022,102.0647685717133
421033,CIRCLE K #1781,1540 E BROADWAY RD,Phoenix,AZ,85040,Southwest,"Phoenix, AZ",Maricopa,33.407107,-112.047581,Circle K,Unbranded,Circle K,Couche-Tard,(602)276-7933,,930,"Phoenix, AZ",980.0,"Tucson, AZ",3.23452085189155,102.86044435053637
421034,CIRCLE K #1855,15400 N 7TH ST,Phoenix,AZ,85022,Southwest,"Phoenix, AZ",Maricopa,33.625962,-112.065821,Circle K,Unbranded,Circle K,Couche-Tard,(602)942-4519,,930,"Phoenix, AZ",980.0,"Tucson, AZ",12.278145276214053,115.79054238528413
403023,CIRCLE K #8598,15410 N 40TH ST,Phoenix,AZ,85032,Southwest,"Phoenix, AZ",Maricopa,33.62679,-111.996495,Circle K,Unbranded,Circle K,Couche-Tard,(602)971-9261,,930,"Phoenix, AZ",980.0,"Tucson, AZ",13.109695495689877,113.6917937931343
533993,CIRCLE K #6654,15412 N 32ND ST,Phoenix,AZ,85032,Southwest,"Phoenix, AZ",Maricopa,33.626698,-112.013688,Circle K,Shell,Shell,Couche-Tard,(602)867-0948,,930,"Phoenix, AZ",980.0,"Tucson, AZ",12.800296442802537,114.20931204009304
403028,CIRCLE K #8776,1544 E SOUTHERN AVE,Phoenix,AZ,85040,Southwest,"Phoenix, AZ",Maricopa,33.393136,-112.048,Circle K,Unbranded,Circle K,Couche-Tard,(602)276-8269,,930,"Phoenix, AZ",980.0,"Tucson, AZ",4.102463183613383,102.11185091571416
680294,QUIKTRIP #1403,1550 E BASELINE RD,Phoenix,AZ,85042,Southwest,"Phoenix, AZ",Maricopa,33.3783582736,-112.0477521261,QuikTrip,Unbranded,QuikTrip,QuikTrip,,,930,"Phoenix, AZ",980.0,"Tucson, AZ",5.07096917651762,101.29933562480278
266267,CHEVRON,15827 N CAVE CREEK RD,Phoenix,AZ,85032,Southwest,"Phoenix, AZ",Maricopa,33.6311864145,-112.030410017,Chevron,Chevron,Chevron,Chevron,(602)485-5764,,930,"Phoenix, AZ",980.0,"Tucson, AZ",12.87718553894146,114.98549940857576
403027,CIRCLE K #8771,1601 E INDIAN SCHOOL RD,Phoenix,AZ,85016,Southwest,"Phoenix, AZ",Maricopa,33.494442,-112.047375,Circle K,Unbranded,Circle K,Couche-Tard,(602)279-3507,,930,"Phoenix, AZ",980.0,"Tucson, AZ",3.532183963855792,107.69941167117534
614301,ARCO,1601 N 27TH AVE,Phoenix,AZ,85009,Southwest,"Phoenix, AZ",Maricopa,33.4663706212,-112.1168665539,ARCO,Tesoro (UNB),ARCO,Marathon,(602)278-8998,,930,"Phoenix, AZ",980.0,"Tucson, AZ",2.7655991293793427,108.54439007871184
554315,ARCO,1601 N 43RD AVE,Phoenix,AZ,85009,Southwest,"Phoenix, AZ",Maricopa,33.4663820259,-112.1513879353,ARCO,Tesoro (UNB),ARCO,Marathon,(602)272-8998,,930,"Phoenix, AZ",980.0,"Tucson, AZ",4.631044186769225,109.78051779151403
215807,CIRCLE K #8599,1601 N 67TH AVE,Phoenix,AZ,85035,Southwest,"Phoenix, AZ",Maricopa,33.466181,-112.202836,Circle K,Unbranded,Circle K,Couche-Tard,(623)849-4974,,930,"Phoenix, AZ",980.0,"Tucson, AZ",7.528061504390791,111.652558047723
553086,ARCO,1602 E BELL RD,Phoenix,AZ,85022,Southwest,"Phoenix, AZ",Maricopa,33.6407126875,-112.0478424489,ARCO,Tesoro (UNB),ARCO,Marathon,(602)867-9397,,930,"Phoenix, AZ",980.0,"Tucson, AZ",13.373455161468655,116.08025526236831
